ID,Sex,Twin,BirthYear,Survival,Lifespan,MotherID,FatherID,MumAge,DadAge,MumAgeClass,DadAgeClass,MumLifespan,DadLifespan
4104,Female,0,2016,0,0,883,711,5,7,AdultMum,AdultDad,9,8
4105,Male,0,2016,1,5,923,800,3,2,AdultMum,AdultDad,10,3
4106,Female,1,2016,0,0,818,711,7,7,AdultMum,AdultDad,9,8
4107,Male,0,2016,0,0,915,822,3,1,AdultMum,AdultDad,5,4
4108,Male,0,2016,0,0,762,616,8,7,AdultMum,AdultDad,10,7
4109,Male,0,2016,1,1,898,711,4,7,AdultMum,AdultDad,6,8
4110,Female,0,2016,1,1,928,651,3,7,AdultMum,AdultDad,9,11
4111,Female,0,2016,0,0,903,800,4,2,AdultMum,AdultDad,6,3
4112,Female,0,2016,0,0,841,754,6,1,AdultMum,AdultDad,8,7
4113,Female,0,2016,0,0,769,688,7,3,AdultMum,AdultDad,11,7
4114,Male,0,2016,0,0,912,633,3,6,AdultMum,AdultDad,7,6
4115,Female,0,2016,0,0,752,711,8,7,AdultMum,AdultDad,10,8
4116,Female,0,2016,1,5,986,817,2,1,AdultMum,AdultDad,8,6
4117,Female,0,2016,1,1,973,801,2,1,AdultMum,AdultDad,8,5
4118,Female,0,2016,0,0,948,818,3,3,AdultMum,AdultDad,5,5
4119,Male,0,2016,1,4,901,666,4,3,AdultMum,AdultDad,10,5
4120,Male,0,2016,0,0,947,709,3,7,AdultMum,AdultDad,9,7
4121,Male,0,2016,0,0,881,724,5,2,AdultMum,AdultDad,10,8
4122,Female,1,2016,0,0,885,707,5,6,AdultMum,AdultDad,9,6
4123,Male,1,2016,0,0,885,736,5,3,AdultMum,AdultDad,9,8
4124,Female,0,2016,0,0,876,688,5,3,AdultMum,AdultDad,7,7
4125,Male,0,2016,0,0,985,736,2,3,AdultMum,AdultDad,8,8
4126,Female,0,2016,1,5,779,846,7,3,AdultMum,AdultDad,8,9
4127,Female,0,2016,0,0,680,688,10,3,AdultMum,AdultDad,12,7
4128,Male,0,2016,0,0,933,769,3,1,AdultMum,AdultDad,7,3
4129,Female,0,2016,0,0,793,725,7,2,AdultMum,AdultDad,9,2
4130,Male,0,2016,0,0,900,616,4,7,AdultMum,AdultDad,6,7
4131,Female,1,2016,1,5,730,556,8,8,AdultMum,AdultDad,12,8
4132,Male,1,2016,0,0,730,666,8,3,AdultMum,AdultDad,12,5
4133,Female,1,2016,0,0,764,792,7,0,AdultMum,LambDad,9,0
4134,Female,1,2016,0,0,764,799,7,3,AdultMum,AdultDad,9,7
4135,Male,0,2016,1,1,874,699,5,3,AdultMum,AdultDad,6,3
4136,Male,0,2016,0,0,982,616,2,7,AdultMum,AdultDad,8,7
4137,Female,0,2016,0,0,766,785,7,3,AdultMum,AdultDad,8,3
4138,Female,0,2016,1,5,829,799,6,3,AdultMum,AdultDad,9,7
4139,Male,0,2016,0,0,1006,755,1,1,AdultMum,AdultDad,7,3
4140,Male,0,2016,0,0,823,736,6,3,AdultMum,AdultDad,8,8
4141,Female,0,2016,0,0,930,736,3,3,AdultMum,AdultDad,9,8
4142,Female,0,2016,1,5,975,722,2,2,AdultMum,AdultDad,8,3
4143,Female,0,2016,1,1,914,701,3,3,AdultMum,AdultDad,5,5
4144,Female,0,2016,0,0,781,733,7,2,AdultMum,AdultDad,9,8
4145,Male,0,2016,0,0,976,688,2,3,AdultMum,AdultDad,8,7
4146,Male,0,2016,0,0,834,671,6,3,AdultMum,AdultDad,8,9
4147,Female,0,2016,1,1,958,704,3,4,AdultMum,AdultDad,5,6
4148,Male,0,2016,1,5,909,633,4,6,AdultMum,AdultDad,10,6
4149,Male,0,2016,0,0,833,739,6,3,AdultMum,AdultDad,12,7
4150,Female,0,2016,1,5,1000,643,1,5,AdultMum,AdultDad,3,10
4151,Male,0,2016,0,0,983,815,2,5,AdultMum,AdultDad,8,10
4152,Male,0,2016,0,0,832,691,6,3,AdultMum,AdultDad,10,5
4153,Female,0,2016,1,1,940,770,3,3,AdultMum,AdultDad,5,4
4154,Male,0,2016,0,0,943,661,3,4,AdultMum,AdultDad,9,9
4155,Female,0,2016,1,5,875,633,5,6,AdultMum,AdultDad,7,6
4156,Female,0,2016,1,1,837,661,6,4,AdultMum,AdultDad,12,9
4157,Male,0,2016,1,1,808,685,7,3,AdultMum,AdultDad,9,9
4158,Female,0,2016,1,5,927,713,3,2,AdultMum,AdultDad,9,8
4159,Male,0,2016,1,1,939,666,3,3,AdultMum,AdultDad,5,5
4160,Female,1,2016,0,0,842,699,6,3,AdultMum,AdultDad,10,3
4161,Male,1,2016,1,1,842,699,6,3,AdultMum,AdultDad,10,3
4162,Male,1,2016,0,0,828,748,6,5,AdultMum,AdultDad,8,7
4163,Female,0,2016,0,0,797,799,7,3,AdultMum,AdultDad,11,7
4164,Female,0,2016,1,1,895,701,6,3,AdultMum,AdultDad,12,5
4165,Male,0,2016,1,1,1076,739,3,3,AdultMum,AdultDad,9,7
4166,Female,0,2016,0,0,979,633,2,6,AdultMum,AdultDad,8,6
4167,Female,0,2016,0,0,916,785,3,3,AdultMum,AdultDad,9,3
4168,Male,0,2016,0,0,966,726,2,2,AdultMum,AdultDad,8,6
4169,Female,0,2016,1,5,965,748,2,5,AdultMum,AdultDad,6,7
4170,Male,0,2016,0,0,889,815,5,5,AdultMum,AdultDad,7,10
4171,Male,0,2016,0,0,1013,784,1,2,AdultMum,AdultDad,7,7
4172,Male,0,2016,0,0,994,736,1,3,AdultMum,AdultDad,7,8
4173,Female,0,2016,0,0,910,691,3,3,AdultMum,AdultDad,9,5
4174,Female,0,2016,1,5,972,801,2,1,AdultMum,AdultDad,8,5
4175,Male,0,2016,0,0,918,633,3,6,AdultMum,AdultDad,7,6
4176,Female,0,2016,0,0,981,773,2,2,AdultMum,AdultDad,8,8
4177,Male,0,2016,1,1,817,818,7,3,AdultMum,AdultDad,9,5
4178,Female,0,2016,0,0,866,740,6,3,AdultMum,AdultDad,12,5
4179,Male,0,2016,1,1,878,704,5,4,AdultMum,AdultDad,11,6
4180,Female,0,2016,1,3,880,679,5,3,AdultMum,AdultDad,11,4
4181,Female,0,2016,1,5,819,645,7,6,AdultMum,AdultDad,9,6
4182,Female,0,2016,1,5,899,616,4,7,AdultMum,AdultDad,10,7
4183,Male,0,2016,0,0,902,725,4,2,AdultMum,AdultDad,10,2
4184,Male,0,2016,1,5,925,815,3,5,AdultMum,AdultDad,7,10
4185,Male,0,2016,0,0,772,709,7,7,AdultMum,AdultDad,9,7
4186,Female,0,2016,1,5,908,613,4,7,AdultMum,AdultDad,8,11
4187,Female,0,2016,1,5,886,798,5,0,AdultMum,LambDad,11,0
4188,Male,0,2016,0,0,935,633,3,6,AdultMum,AdultDad,9,6
4189,Female,0,2016,0,0,854,721,6,2,AdultMum,AdultDad,7,6
4190,Female,1,2016,0,0,800,721,7,2,AdultMum,AdultDad,9,6
4191,Female,0,2016,0,0,873,754,5,1,AdultMum,AdultDad,9,7
4192,Male,0,2016,0,0,735,688,8,3,AdultMum,AdultDad,12,7
4193,Male,0,2016,0,0,795,629,7,6,AdultMum,AdultDad,9,6
4194,Female,0,2016,0,0,949,722,3,2,AdultMum,AdultDad,7,3
4195,Female,0,2016,1,5,864,633,6,6,AdultMum,AdultDad,9,6
4196,Female,0,2016,0,0,953,633,3,6,AdultMum,AdultDad,5,6
4197,Female,0,2016,0,0,970,671,2,3,AdultMum,AdultDad,8,9
4198,Female,0,2016,0,0,871,791,5,0,AdultMum,LambDad,11,0
4199,Male,0,2016,1,5,860,736,6,3,AdultMum,AdultDad,8,8
4200,Female,0,2016,1,1,968,701,2,3,AdultMum,AdultDad,8,5
4201,Female,1,2016,1,5,824,753,6,1,AdultMum,AdultDad,10,7
4202,Female,1,2016,0,0,824,661,6,4,AdultMum,AdultDad,10,9
4203,Female,0,2016,0,0,993,748,1,5,AdultMum,AdultDad,3,7
4204,Female,0,2016,0,0,1012,709,1,7,AdultMum,AdultDad,7,7
4205,Male,1,2016,0,0,803,633,7,6,AdultMum,AdultDad,11,6
4206,Male,1,2016,0,0,803,761,7,1,AdultMum,AdultDad,11,7
4207,Male,0,2016,0,0,956,651,3,7,AdultMum,AdultDad,7,11
4208,Female,0,2016,0,0,739,633,8,6,AdultMum,AdultDad,10,6
4209,Male,0,2016,1,5,855,666,6,3,AdultMum,AdultDad,9,5
4210,Female,0,2016,0,0,692,666,9,3,AdultMum,AdultDad,11,5
4211,Male,1,2016,1,5,839,688,6,3,AdultMum,AdultDad,12,7
4212,Male,0,2016,0,0,802,633,7,6,AdultMum,AdultDad,11,6
4213,Male,1,2016,0,0,801,616,7,7,AdultMum,AdultDad,9,7
4214,Female,1,2016,0,0,801,754,7,1,AdultMum,AdultDad,9,7
4215,Male,0,2016,0,0,1007,704,1,4,AdultMum,AdultDad,8,6
4216,Male,0,2016,0,0,995,736,1,3,AdultMum,AdultDad,1,8
4217,Male,1,2016,0,0,746,685,8,3,AdultMum,AdultDad,10,9
4218,Female,0,2016,0,0,868,664,6,4,AdultMum,AdultDad,12,10
4219,Male,1,2016,0,0,693,786,9,4,AdultMum,AdultDad,10,5
4220,Female,0,2016,0,0,1002,799,1,3,AdultMum,AdultDad,3,7
4221,Female,0,2016,0,0,1015,688,1,3,AdultMum,AdultDad,3,7
4222,Female,0,2016,0,0,1023,802,0,1,LambMum,AdultDad,6,6
4223,Male,0,2016,0,0,1008,556,1,8,AdultMum,AdultDad,7,8
4224,Female,1,2016,0,0,1014,753,1,1,AdultMum,AdultDad,7,7
4225,Female,0,2016,0,0,996,785,1,3,AdultMum,AdultDad,7,3
4226,Male,1,2016,0,0,715,699,8,3,AdultMum,AdultDad,11,3
4227,Female,1,2016,0,0,715,556,8,8,AdultMum,AdultDad,11,8
4228,Female,0,2016,0,0,946,666,3,3,AdultMum,AdultDad,6,5
4229,Male,0,2016,0,0,1009,693,1,3,AdultMum,AdultDad,7,5
4230,Female,0,2016,0,0,1042,688,0,3,LambMum,AdultDad,0,7
4231,Male,1,2016,0,0,992,783,1,2,AdultMum,AdultDad,7,2
4232,Male,0,2016,0,0,826,711,6,7,AdultMum,AdultDad,8,8
4233,Female,0,2016,0,0,816,846,7,3,AdultMum,AdultDad,9,9
4234,Female,0,2016,0,0,1018,711,1,7,AdultMum,AdultDad,3,8
4235,Male,0,2016,0,0,1016,799,1,3,AdultMum,AdultDad,7,7
4236,Male,0,2016,0,0,967,666,2,3,AdultMum,AdultDad,4,5
4237,Male,0,2016,0,0,1043,846,0,3,LambMum,AdultDad,6,9
4238,Male,0,2016,0,0,1010,770,1,3,AdultMum,AdultDad,3,4
4239,Female,0,2016,0,0,987,783,2,2,AdultMum,AdultDad,8,2
4240,Female,0,2016,0,0,1044,784,0,2,LambMum,AdultDad,6,7
4241,Female,0,2016,0,0,1040,721,0,2,LambMum,AdultDad,1,6
4242,Female,0,2016,0,0,1025,664,0,4,LambMum,AdultDad,6,10
4243,Female,1,2016,0,0,839,815,6,5,AdultMum,AdultDad,12,10
4244,Female,0,2016,1,1,853,633,6,6,AdultMum,AdultDad,7,6
4245,Female,0,2016,0,0,964,666,2,3,AdultMum,AdultDad,8,5
4246,Female,0,2016,1,1,978,722,2,2,AdultMum,AdultDad,8,3
4247,Female,0,2012,1,9,776,424,3,8,AdultMum,AdultDad,8,8
4248,Female,0,2016,0,0,844,633,6,6,AdultMum,AdultDad,8,6
4249,Male,0,2016,0,0,1114,815,2,5,AdultMum,AdultDad,8,10
4250,Female,0,2016,0,0,790,633,7,6,AdultMum,AdultDad,9,6
4251,Male,0,2016,0,0,882,556,5,8,AdultMum,AdultDad,6,8
4252,Male,0,2016,0,0,813,713,7,2,AdultMum,AdultDad,9,8
4253,Male,0,2016,0,0,950,633,3,6,AdultMum,AdultDad,9,6
4254,Male,0,2016,1,1,907,789,4,5,AdultMum,AdultDad,8,6
4255,Male,0,2016,0,0,969,645,2,6,AdultMum,AdultDad,8,6
4256,Male,0,2017,0,0,864,717,7,3,AdultMum,AdultDad,9,8
4257,Male,0,2017,0,0,991,801,2,2,AdultMum,AdultDad,7,5
4258,Female,0,2017,0,0,971,754,3,2,AdultMum,AdultDad,8,7
4259,Male,0,2017,0,0,1014,736,2,4,AdultMum,AdultDad,7,8
4260,Male,1,2017,0,0,990,711,3,8,AdultMum,AdultDad,8,8
4261,Male,0,2017,0,0,947,773,4,3,AdultMum,AdultDad,9,8
4262,Female,0,2017,1,1,817,701,8,4,AdultMum,AdultDad,9,5
4263,Female,0,2017,0,0,858,736,7,4,AdultMum,AdultDad,12,8
4264,Male,1,2017,0,0,730,685,9,4,AdultMum,AdultDad,12,9
4265,Male,1,2017,0,0,730,685,9,4,AdultMum,AdultDad,12,9
4266,Male,0,2017,0,0,948,685,4,4,AdultMum,AdultDad,5,9
4267,Male,0,2017,0,0,917,685,4,4,AdultMum,AdultDad,9,9
4268,Female,0,2017,0,0,922,666,4,4,AdultMum,AdultDad,5,5
4269,Male,0,2017,0,0,911,721,4,3,AdultMum,AdultDad,9,6
4270,Female,0,2017,0,0,896,822,7,2,AdultMum,AdultDad,8,4
4271,Male,0,2017,0,0,881,736,6,4,AdultMum,AdultDad,10,8
4272,Male,0,2017,0,0,920,671,4,4,AdultMum,AdultDad,9,9
4273,Male,0,2017,0,0,874,666,6,4,AdultMum,AdultDad,6,5
4274,Male,0,2017,0,0,1023,711,1,8,AdultMum,AdultDad,6,8
4275,Male,1,2017,0,0,764,717,8,3,AdultMum,AdultDad,9,8
4276,Female,1,2017,0,0,764,688,8,4,AdultMum,AdultDad,9,7
4277,Male,0,2017,0,0,932,688,4,4,AdultMum,AdultDad,9,7
4278,Female,1,2017,0,0,915,795,4,1,AdultMum,AdultDad,5,6
4279,Female,1,2017,0,0,915,820,4,3,AdultMum,AdultDad,5,6
4280,Male,0,2017,0,0,919,777,4,2,AdultMum,AdultDad,9,2
4281,Male,0,2017,0,0,989,665,3,4,AdultMum,AdultDad,8,5
4282,Male,0,2017,0,0,1002,685,2,4,AdultMum,AdultDad,3,9
4283,Female,0,2017,0,0,1009,807,2,0,AdultMum,LambDad,7,1
4284,Female,0,2017,0,0,1000,744,2,5,AdultMum,AdultDad,3,9
4285,Male,0,2017,0,0,1036,740,1,4,AdultMum,AdultDad,6,5
4286,Male,0,2017,0,0,895,731,7,3,AdultMum,AdultDad,12,8
4287,Female,0,2017,0,0,781,736,8,4,AdultMum,AdultDad,9,8
4288,Female,0,2017,0,0,921,671,4,4,AdultMum,AdultDad,7,9
4289,Male,0,2017,0,0,978,717,3,3,AdultMum,AdultDad,8,8
4290,Female,1,2017,0,0,952,736,4,4,AdultMum,AdultDad,9,8
4291,Male,1,2017,0,0,952,736,4,4,AdultMum,AdultDad,9,8
4292,Female,0,2017,0,0,928,801,4,2,AdultMum,AdultDad,9,5
4293,Male,0,2017,0,0,848,685,7,4,AdultMum,AdultDad,10,9
4294,Female,0,2017,0,0,829,824,7,4,AdultMum,AdultDad,9,4
4295,Female,0,2017,0,0,985,815,3,6,AdultMum,AdultDad,8,10
4296,Female,0,2017,0,0,994,782,2,3,AdultMum,AdultDad,7,6
4297,Male,1,2017,0,0,752,736,9,4,AdultMum,AdultDad,10,8
4298,Male,1,2017,0,0,752,736,9,4,AdultMum,AdultDad,10,8
4299,Male,0,2017,0,0,769,757,8,2,AdultMum,AdultDad,11,4
4300,Female,0,2017,0,0,833,733,7,3,AdultMum,AdultDad,12,8
4301,Male,0,2017,0,0,1017,733,2,3,AdultMum,AdultDad,3,8
4302,Female,0,2017,0,0,986,643,3,6,AdultMum,AdultDad,8,10
4303,Female,0,2017,0,0,837,824,7,4,AdultMum,AdultDad,12,4
4304,Female,0,2017,0,0,692,779,10,2,AdultMum,AdultDad,11,7
4305,Female,1,2017,0,0,855,666,7,4,AdultMum,AdultDad,9,5
4306,Female,1,2017,0,0,855,666,7,4,AdultMum,AdultDad,9,5
4307,Male,0,2017,0,0,1008,671,2,4,AdultMum,AdultDad,7,9
4308,Female,0,2017,0,0,842,806,7,0,AdultMum,LambDad,10,0
4309,Female,0,2017,0,0,772,717,8,3,AdultMum,AdultDad,9,8
4310,Male,0,2017,0,0,1043,666,1,4,AdultMum,AdultDad,6,5
4311,Male,0,2017,0,0,933,774,4,2,AdultMum,AdultDad,7,7
4312,Female,0,2017,0,0,823,701,7,4,AdultMum,AdultDad,8,5
4313,Female,0,2017,0,0,819,736,8,4,AdultMum,AdultDad,9,8
4314,Male,0,2017,0,0,795,711,8,8,AdultMum,AdultDad,9,8
4315,Female,1,2017,0,0,898,773,5,3,AdultMum,AdultDad,6,8
4316,Female,1,2017,0,0,898,736,5,4,AdultMum,AdultDad,6,8
4317,Male,0,2017,0,0,980,726,3,3,AdultMum,AdultDad,8,6
4318,Male,0,2017,0,0,927,733,4,3,AdultMum,AdultDad,9,8
4319,Male,0,2017,0,0,981,771,3,4,AdultMum,AdultDad,8,5
4320,Female,0,2017,1,4,862,651,7,8,AdultMum,AdultDad,8,11
4321,Male,0,2017,0,0,923,713,4,3,AdultMum,AdultDad,10,8
4322,Female,0,2017,1,4,901,814,5,4,AdultMum,AdultDad,10,7
4323,Female,0,2017,0,0,790,688,8,4,AdultMum,AdultDad,9,7
4324,Male,0,2017,0,0,844,809,7,0,AdultMum,LambDad,8,1
4325,Male,0,2017,0,0,973,688,3,4,AdultMum,AdultDad,8,7
4326,Female,0,2017,0,0,912,815,4,6,AdultMum,AdultDad,7,10
4327,Male,0,2017,0,0,762,717,9,3,AdultMum,AdultDad,10,8
4328,Female,0,2017,0,0,828,736,7,4,AdultMum,AdultDad,8,8
4329,Female,1,2017,0,0,975,613,3,8,AdultMum,AdultDad,8,11
4330,Female,0,2017,0,0,797,643,8,6,AdultMum,AdultDad,11,10
4331,Male,0,2017,0,0,982,733,3,3,AdultMum,AdultDad,8,8
4332,Female,0,2017,1,4,744,827,9,3,AdultMum,AdultDad,14,7
4333,Female,0,2017,0,0,1006,815,2,6,AdultMum,AdultDad,7,10
4334,Female,0,2017,0,0,940,701,4,4,AdultMum,AdultDad,5,5
4335,Male,0,2017,0,0,930,733,4,3,AdultMum,AdultDad,9,8
4336,Male,0,2017,0,0,958,671,4,4,AdultMum,AdultDad,5,9
4337,Male,0,2017,0,0,776,716,8,3,AdultMum,AdultDad,8,3
4338,Male,1,2017,0,0,876,757,6,2,AdultMum,AdultDad,7,4
4339,Male,1,2017,0,0,876,713,6,3,AdultMum,AdultDad,7,8
4340,Female,0,2017,0,0,931,823,4,1,AdultMum,AdultDad,9,1
4341,Female,1,2017,0,0,885,701,6,4,AdultMum,AdultDad,9,5
4342,Male,1,2017,0,0,885,701,6,4,AdultMum,AdultDad,9,5
4343,Female,0,2017,0,0,1025,661,1,5,AdultMum,AdultDad,6,9
4344,Male,0,2017,0,0,1031,805,1,0,AdultMum,LambDad,4,5
4345,Male,1,2017,0,0,800,736,8,4,AdultMum,AdultDad,9,8
4346,Female,1,2017,0,0,800,736,8,4,AdultMum,AdultDad,9,8
4347,Male,0,2017,0,0,967,701,3,4,AdultMum,AdultDad,4,5
4348,Female,0,2017,0,0,992,721,2,3,AdultMum,AdultDad,7,6
4349,Male,0,2017,0,0,979,763,3,2,AdultMum,AdultDad,8,7
4350,Female,0,2017,0,0,1076,733,4,3,AdultMum,AdultDad,9,8
4351,Female,0,2017,0,0,735,736,9,4,AdultMum,AdultDad,12,8
4352,Female,0,2017,1,4,1016,701,2,4,AdultMum,AdultDad,7,5
4353,Male,0,2017,0,0,798,818,8,4,AdultMum,AdultDad,11,5
4354,Male,1,2017,0,0,908,826,5,4,AdultMum,AdultDad,8,4
4355,Female,1,2017,0,0,908,643,5,6,AdultMum,AdultDad,8,10
4356,Female,0,2017,0,0,793,801,8,2,AdultMum,AdultDad,9,5
4357,Male,0,2017,0,0,938,736,4,4,AdultMum,AdultDad,9,8
4358,Female,0,2017,1,4,878,775,6,3,AdultMum,AdultDad,11,7
4359,Male,0,2017,0,0,839,711,7,8,AdultMum,AdultDad,12,8
4360,Female,0,2017,0,0,939,661,4,5,AdultMum,AdultDad,5,9
4361,Male,1,2017,0,0,909,688,5,4,AdultMum,AdultDad,10,7
4362,Male,1,2017,0,0,909,688,5,4,AdultMum,AdultDad,10,7
4363,Male,0,2017,0,0,966,818,3,4,AdultMum,AdultDad,8,5
4364,Female,0,2017,0,0,970,671,3,4,AdultMum,AdultDad,8,9
4365,Male,0,2017,0,0,832,724,7,3,AdultMum,AdultDad,10,8
4366,Male,0,2017,1,1,968,818,3,4,AdultMum,AdultDad,8,5
4367,Male,0,2017,0,0,965,661,3,5,AdultMum,AdultDad,6,9
4368,Female,0,2017,0,0,1012,771,2,4,AdultMum,AdultDad,7,5
4369,Female,0,2017,0,0,803,802,8,2,AdultMum,AdultDad,11,6
4370,Male,0,2017,0,0,834,818,7,4,AdultMum,AdultDad,8,5
4371,Female,0,2017,0,0,972,724,3,3,AdultMum,AdultDad,8,8
4372,Female,0,2017,0,0,962,821,3,3,AdultMum,AdultDad,8,7
4373,Male,1,2017,0,0,818,736,8,4,AdultMum,AdultDad,9,8
4374,Female,1,2017,0,0,818,736,8,4,AdultMum,AdultDad,9,8
4375,Female,0,2017,0,0,906,688,5,4,AdultMum,AdultDad,6,7
4376,Male,0,2017,0,0,609,777,13,2,AdultMum,AdultDad,14,2
4377,Male,0,2017,0,0,739,666,9,4,AdultMum,AdultDad,10,5
4378,Female,0,2017,0,0,746,713,9,3,AdultMum,AdultDad,10,8
4379,Female,0,2017,0,0,899,671,5,4,AdultMum,AdultDad,10,9
4380,Female,0,2017,0,0,953,773,4,3,AdultMum,AdultDad,5,8
4381,Male,0,2017,0,0,860,666,7,4,AdultMum,AdultDad,8,5
4382,Female,0,2017,0,0,914,713,4,3,AdultMum,AdultDad,5,8
4383,Male,0,2017,0,0,1034,733,1,3,AdultMum,AdultDad,6,8
4384,Male,0,2017,0,0,816,661,8,5,AdultMum,AdultDad,9,9
4385,Male,0,2017,0,0,1024,717,1,3,AdultMum,AdultDad,6,8
4386,Female,0,2017,0,0,949,733,4,3,AdultMum,AdultDad,7,8
4387,Male,0,2017,0,0,1001,685,2,4,AdultMum,AdultDad,7,9
4388,Male,0,2017,0,0,969,789,3,6,AdultMum,AdultDad,8,6
4389,Male,0,2017,0,0,1018,757,2,2,AdultMum,AdultDad,3,4
4390,Female,0,2017,0,0,889,693,6,4,AdultMum,AdultDad,7,5
4391,Female,0,2017,0,0,983,772,3,3,AdultMum,AdultDad,8,8
4392,Male,0,2017,0,0,894,825,6,2,AdultMum,AdultDad,9,5
4393,Female,0,2017,0,0,880,670,6,4,AdultMum,AdultDad,11,5
4394,Female,0,2017,0,0,893,736,6,4,AdultMum,AdultDad,9,8
4395,Male,0,2017,0,0,996,834,2,1,AdultMum,AdultDad,7,6
4396,Male,0,2017,0,0,1010,789,2,6,AdultMum,AdultDad,3,6
4397,Female,0,2017,0,0,993,666,2,4,AdultMum,AdultDad,3,5
4398,Female,0,2017,0,0,1048,679,1,4,AdultMum,AdultDad,6,4
4399,Female,0,2017,0,0,976,688,3,4,AdultMum,AdultDad,8,7
4400,Male,0,2017,0,0,873,824,6,4,AdultMum,AdultDad,9,4
4401,Female,0,2017,0,0,902,679,5,4,AdultMum,AdultDad,10,4
4402,Male,0,2017,0,0,950,701,4,4,AdultMum,AdultDad,9,5
4403,Male,1,2017,0,0,802,754,8,2,AdultMum,AdultDad,11,7
4404,Female,0,2017,0,0,680,717,11,3,AdultMum,AdultDad,12,8
4405,Female,0,2017,0,0,1086,816,0,0,LambMum,LambDad,5,1
4406,Female,0,2017,0,0,1033,753,1,2,AdultMum,AdultDad,6,7
4407,Male,1,2017,0,0,990,770,3,4,AdultMum,AdultDad,8,4
4408,Male,0,2017,0,0,1038,757,1,2,AdultMum,AdultDad,6,4
4409,Male,0,2017,0,0,779,701,8,4,AdultMum,AdultDad,8,5
4410,Female,0,2017,0,0,1035,726,1,3,AdultMum,AdultDad,6,6
4411,Male,0,2017,0,0,1054,701,0,4,LambMum,AdultDad,5,5
4412,Male,0,2017,0,0,1053,736,0,4,LambMum,AdultDad,0,8
4413,Female,0,2017,0,0,1067,827,0,3,LambMum,AdultDad,5,7
4414,Female,1,2017,0,0,1032,797,1,1,AdultMum,AdultDad,6,6
4415,Male,0,2017,0,0,1030,688,1,4,AdultMum,AdultDad,4,7
4416,Male,0,2017,0,0,1044,818,1,4,AdultMum,AdultDad,6,5
4417,Male,0,2017,0,0,1052,754,0,2,LambMum,AdultDad,1,7
4418,Male,0,2017,0,0,1058,731,0,3,LambMum,AdultDad,5,8
4419,Male,0,2017,0,0,943,827,4,3,AdultMum,AdultDad,9,7
4420,Female,0,2017,0,0,1065,671,0,4,LambMum,AdultDad,0,9
4421,Male,0,2017,0,0,1039,721,1,3,AdultMum,AdultDad,6,6
4422,Male,0,2017,0,0,935,753,4,2,AdultMum,AdultDad,9,7
4423,Female,0,2017,0,0,1037,773,1,3,AdultMum,AdultDad,6,8
4424,Female,0,2017,0,0,1029,721,1,3,AdultMum,AdultDad,6,6
4425,Male,1,2017,0,0,801,753,8,2,AdultMum,AdultDad,9,7
4426,Female,0,2017,0,0,984,717,3,3,AdultMum,AdultDad,6,8
4427,Female,1,2017,0,0,883,666,6,4,AdultMum,AdultDad,9,5
4428,Male,1,2017,0,0,1046,711,1,8,AdultMum,AdultDad,5,8
4429,Female,1,2017,0,0,1047,736,1,4,AdultMum,AdultDad,6,8
4430,Male,1,2017,0,0,883,666,6,4,AdultMum,AdultDad,9,5
4431,Female,0,2017,0,0,1059,729,0,3,LambMum,AdultDad,5,8
4432,Male,1,2017,0,0,801,773,8,3,AdultMum,AdultDad,9,8
4433,Female,1,2017,0,0,1011,753,2,2,AdultMum,AdultDad,7,7
4434,Female,1,2017,0,0,802,754,8,2,AdultMum,AdultDad,11,7
4435,Female,0,2017,0,0,1055,717,0,3,LambMum,AdultDad,1,8
4436,Female,0,2017,0,0,1060,713,0,3,LambMum,AdultDad,5,8
4437,Female,0,2017,0,0,1063,664,0,5,LambMum,AdultDad,1,10
4438,Male,0,2017,0,0,1066,721,0,3,LambMum,AdultDad,5,6
4439,Female,0,2017,0,0,1062,763,0,2,LambMum,AdultDad,5,7
4440,Female,0,2017,0,0,886,665,6,4,AdultMum,AdultDad,11,5
4441,Female,1,2012,1,1,607,530,8,5,AdultMum,AdultDad,12,5
4442,Male,0,2017,0,0,875,713,6,3,AdultMum,AdultDad,7,8
4443,Male,0,2017,0,0,1007,664,2,5,AdultMum,AdultDad,8,10
4444,Female,0,2017,0,0,1019,685,2,4,AdultMum,AdultDad,7,9
4445,Female,0,2017,0,0,871,666,6,4,AdultMum,AdultDad,11,5
4446,Female,1,2017,0,0,813,671,8,4,AdultMum,AdultDad,9,9
4447,Male,1,2017,0,0,813,671,8,4,AdultMum,AdultDad,9,9
4448,Female,0,2017,0,0,1061,726,0,3,LambMum,AdultDad,1,6
4449,Male,0,2017,0,0,841,733,7,3,AdultMum,AdultDad,8,8
4450,Male,0,2017,0,0,1077,664,1,5,AdultMum,AdultDad,6,10
4451,Male,0,2017,0,0,964,688,3,4,AdultMum,AdultDad,8,7
4452,Male,0,2017,0,0,925,733,4,3,AdultMum,AdultDad,7,8
4453,Female,0,2017,0,0,808,688,8,4,AdultMum,AdultDad,9,7
4454,Female,0,2017,0,0,1015,751,2,2,AdultMum,AdultDad,3,3
4455,Female,0,2016,1,5,941,704,3,4,AdultMum,AdultDad,9,6
4456,Female,0,2017,0,0,955,665,4,4,AdultMum,AdultDad,5,5
4457,Female,0,2016,1,5,955,815,3,5,AdultMum,AdultDad,5,10
4458,Female,0,2017,0,0,903,769,5,2,AdultMum,AdultDad,6,3
